1	1	0.00000000
2	1	0.58778525
3	1	0.95105652
4	1	0.95105652
5	1	0.58778525
6	1	0.00000000
31	1	-0.00000000
32	1	-0.00000000
33	1	-0.00000000
34	1	-0.00000000
35	1	-0.00000000
36	1	-0.00000000
7	1	0.00000000
13	1	0.00000000
19	1	0.00000000
25	1	0.00000000
12	1	0.00000000
18	1	0.00000000
24	1	0.00000000
30	1	0.00000000
